codigo,nome,unidade,frequencia,primeiro_valor,ultimo_valor,origem
3551,Reservas internacionais - DES,US$ (milhões),M,2000-12-31,2023-06-01 00:00:00,BCB-DSTAT
3559,Dívida externa registrada - Curto prazo - anual,US$ (milhões),A,1995-12-31,2012-12-31 00:00:00,BCB-DSTAT
3554,Reservas internacionais - Outros ativos de reservas - Total,US$ (milhões),M,2000-12-31,2023-06-01 00:00:00,BCB-DSTAT
3560,Dívida externa registrada - Total - anual,US$ (milhões),A,1946-12-31,2012-12-31 00:00:00,BCB-DSTAT
3562,Dívida externa registrada - Curto prazo - Trimestral,US$ (milhões),T,1995-12-31,4º Trim. 2012,BCB-DSTAT
3561,Dívida externa registrada - Longo prazo - Trimestral,US$ (milhões),T,1970-12-31,4º Trim. 2012,BCB-DSTAT
3556,Reservas internacionais - Outros ativos de reservas - Empréstimos a não residentes não bancários,US$ (milhões),M,2000-12-31,2023-06-01 00:00:00,BCB-DSTAT
3565,Dívida externa registrada - Por setor - Do setor público - anual,US$ (milhões),A,1979-12-31,2012-12-31 00:00:00,BCB-DSTAT
3564,Dívida externa registrada - Por setor - Pública - anual,US$ (milhões),A,1973-12-31,2012-12-31 00:00:00,BCB-DSTAT
3567,Dívida externa registrada - Por setor - Do setor privado - anual,US$ (milhões),A,1979-12-31,2012-12-31 00:00:00,BCB-DSTAT
3568,Dívida externa registrada - Por setor - Pública - Trimestral,US$ (milhões),T,1973-12-31,4º Trim. 2012,BCB-DSTAT
3467,"Importações (Fob) - Pacífico, Ilhas do - Possessão dos EUA",US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3546,Reservas internacionais - Total - mensal,US$ (milhões),M,1970-12-31,2023-06-01 00:00:00,BCB-DSTAT
3569,Dívida externa registrada - Por setor - Do setor público - Trimestral,US$ (milhões),T,1979-03-31,4º Trim. 2012,BCB-DSTAT
3570,Dívida externa registrada - Por setor - Privada - Trimestral,US$ (milhões),T,1973-12-31,4º Trim. 2012,BCB-DSTAT
3572,Dívida externa registrada - Por moeda - Dólar americano - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3563,Dívida externa registrada - Total - Trimestral,US$ (milhões),T,1970-12-31,4º Trim. 2012,BCB-DSTAT
3566,Dívida externa registrada - Por setor - Privada - anual,US$ (milhões),A,1973-12-31,2012-12-31 00:00:00,BCB-DSTAT
3575,Dívida externa registrada - Por moeda - Franco suíço - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3576,Dívida externa registrada - Por moeda - Franco francês - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3577,Dívida externa registrada - Por moeda - Libra esterlina - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3579,Dívida externa registrada - Por moeda - Florim holandês - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3578,Dívida externa registrada - Por moeda - Dólar canadense - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3581,Dívida externa registrada - Por moeda - Euro - anual,US$ (milhões),A,1998-12-31,2012-12-31 00:00:00,BCB-DSTAT
3573,Dívida externa registrada - Por moeda - Marco alemão - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3583,Dívida externa registrada - Por moeda - Outras - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3531,Importações (Fob) - Vanuatu,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3582,Dívida externa registrada - Por moeda - BID e BIRD - anual,US$ (milhões),A,1998-12-31,2012-12-31 00:00:00,BCB-DSTAT
3586,Dívida externa registrada - Por moeda - Iene japonês - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3537,"Importações (Fob) - Wake, Ilha",US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3587,Dívida externa registrada - Por moeda - Franco suíço - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3588,Dívida externa registrada - Por moeda - Franco francês - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3589,Dívida externa registrada - Por moeda - Libra esterlina - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3592,Dívida externa registrada - Por moeda - DES - Trimestral,US$ (milhões),T,1982-03-31,4º Trim. 2012,BCB-DSTAT
3574,Dívida externa registrada - Por moeda - Iene japonês - anual,US$ (milhões),A,1977-12-31,2012-12-31 00:00:00,BCB-DSTAT
3593,Dívida externa registrada - Por moeda - Euro - Trimestral,US$ (milhões),T,1998-12-31,4º Trim. 2012,BCB-DSTAT
3594,Dívida externa registrada - Por moeda - BID e BIRD - Trimestral,US$ (milhões),T,1998-12-31,4º Trim. 2012,BCB-DSTAT
3595,Dívida externa registrada - Por moeda - Outras - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3495,Importações (Fob) - São Cristóvão e Nevis,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3584,Dívida externa registrada - Por moeda - Dólar americano - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3558,Dívida externa registrada - Longo prazo - anual,US$ (milhões),A,1946-12-31,2012-12-31 00:00:00,BCB-DSTAT
3585,Dívida externa registrada - Por moeda - Marco alemão - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3557,Reservas internacionais - Outros ativos de reservas - Cédulas e moedas,US$ (milhões),M,2000-12-31,2008-09-01 00:00:00,BCB-DSTAT
3599,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - FMI - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3597,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - PRIME N.Y. - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3600,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - BIRD - anual,US$ (milhões),A,1984-12-31,2012-12-31 00:00:00,BCB-DSTAT
3602,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - Demais - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3590,Dívida externa registrada - Por moeda - Dólar canadense - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3601,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - BID - anual,US$ (milhões),A,1984-12-31,2012-12-31 00:00:00,BCB-DSTAT
3571,Dívida externa registrada - Por setor - Do setor privado - Trimestral,US$ (milhões),T,1979-03-31,4º Trim. 2012,BCB-DSTAT
3596,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - LIBOR - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3598,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - PRIME Outras - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3580,Dívida externa registrada - Por moeda - DES - anual,US$ (milhões),A,1982-12-31,2012-12-31 00:00:00,BCB-DSTAT
3591,Dívida externa registrada - Por moeda - Florim holandês - Trimestral,US$ (milhões),T,1977-12-31,4º Trim. 2012,BCB-DSTAT
3603,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - Total - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
2790,"Serviços empresariais, profissionais e técnicos - Participação em feiras e exposições (receita) - mensal",US$ (milhões),M,1989-06-30,2014-01-01 00:00:00,BCB-DSTAT
3612,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - BIRD - Trimestral,US$ (milhões),T,1984-09-30,4º Trim. 2012,BCB-DSTAT
2799,"Serviços empresariais, profissionais e técnicos - Instal/manut escritórios, administrativos e aluguel imóveis (despesa) - mensal",US$ (milhões),M,1980-01-31,2014-01-01 00:00:00,BCB-DSTAT
2798,"Serviços empresariais, profissionais e técnicos - Honorário de profissional liberal (despesa) - mensal",US$ (milhões),M,1992-01-31,2014-01-01 00:00:00,BCB-DSTAT
2801,"Serviços empresariais, profissionais e técnicos - Passe de atleta profissional (despesa) - mensal",US$ (milhões),M,1992-01-31,2015-02-01 00:00:00,BCB-DSTAT
3607,Dívida externa registrada - Por taxa de juros - Taxa Fixa - Total - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3608,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - LIBOR - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3611,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - FMI - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3604,Dívida externa registrada - Por taxa de juros - Taxa Fixa - BIRD - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3614,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - Demais - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
2805,"Serviços pessoais, culturais e recreação (líquido) - mensal",US$ (milhões),M,1980-01-31,2015-02-01 00:00:00,BCB-DSTAT
2800,"Serviços empresariais, profissionais e técnicos - Participação em feiras e exposições (despesa) - mensal",US$ (milhões),M,1989-06-30,2014-01-01 00:00:00,BCB-DSTAT
3613,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - BID - Trimestral,US$ (milhões),T,1984-09-30,4º Trim. 2012,BCB-DSTAT
3609,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - PRIME N.Y. - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3615,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - Total - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3606,Dívida externa registrada - Por taxa de juros - Taxa Fixa - Demais - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
2792,"Serviços empresariais, profissionais e técnicos - Publicidade (receita) - mensal",US$ (milhões),M,1980-01-31,2014-01-01 00:00:00,BCB-DSTAT
3605,Dívida externa registrada - Por taxa de juros - Taxa Fixa - BID - anual,US$ (milhões),A,1983-12-31,2012-12-31 00:00:00,BCB-DSTAT
3618,Dívida externa registrada - Por taxa de juros - Taxa Fixa - Demais - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3624,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - BID - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3622,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - Total - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3619,Dívida externa registrada - Por taxa de juros - Taxa Fixa - Total - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3628,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Usaid (empréstimos-projeto) - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3617,Dívida externa registrada - Por taxa de juros - Taxa Fixa - BID - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3616,Dívida externa registrada - Por taxa de juros - Taxa Fixa - BIRD - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3621,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Total - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3629,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Trigo (outros empréstimos) - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3630,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Eximbank - EUA - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3634,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - PL - 480 (governo americano) - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3637,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Total - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3620,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos do FMI - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3641,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Total - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
2791,"Serviços empresariais, profissionais e técnicos - Passe de atleta profissional (receita) - mensal",US$ (milhões),M,1992-01-31,2015-02-01 00:00:00,BCB-DSTAT
3632,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - KFW - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3631,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Eximbank - Japão - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3633,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Opic - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3636,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Outros - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3640,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Empresas não-financeiras - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3623,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - Banco Mundial - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3627,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Total - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3625,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - CFI - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3626,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - Outros - anual,US$ (milhões),A,1982-12-31,2012-12-31 00:00:00,BCB-DSTAT
3635,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Clube de Paris - anual,US$ (milhões),A,1984-12-31,2012-12-31 00:00:00,BCB-DSTAT
3638,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Bancos comerciais estrangeiros - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3639,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Bancos brasileiros - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3464,Importações (Fob) - Nova Caledônia,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3468,Importações (Fob) - Países Baixos (Holanda),US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3466,Importações (Fob) - Omã,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3642,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Bancos comerciais estrangeiros - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3465,Importações (Fob) - Nova Zelândia,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3278,Exportações (Fob) - Tadjiquistão,US$,M,1989-01-31,2019-08-01 00:00:00,MDIC/Secex
3610,Dívida externa registrada - Por taxa de juros - Taxa Flutuante - PRIME Outras - Trimestral,US$ (milhões),T,1983-12-31,4º Trim. 2012,BCB-DSTAT
3646,Dívida externa registrada - Médio e longo prazos - Por credor - Bônus - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3643,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Bancos brasileiros - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3647,Dívida externa registrada - Médio e longo prazos - Por credor - Outros empréstimos - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3661,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Opic - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3648,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos do FMI - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3662,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - PL - 480 (governo americano) - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3657,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Trigo (outros empréstimos) - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3653,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - CFI - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3649,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Total - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3665,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Total - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3645,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos - Programa (AID) - anual,US$ (milhões),A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3666,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Bancos comerciais estrangeiros - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3663,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Clube de Paris - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3655,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Ag. governamentais - Total - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3650,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - Total - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3654,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Organismos internacionais - Outros - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3644,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Empresas não-bancárias - anual,US$ (milhões),A,1981-12-31,2012-12-31 00:00:00,BCB-DSTAT
3667,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Bancos brasileiros - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3669,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Total - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3671,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Bancos brasileiros - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3668,Dívida externa registrada - Médio e longo prazos - Por credor - Financiamento importações - Outros credores - Empresas não-financeiras - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3673,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos - Programa (AID) - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3681,Dívida externa não registrada (curto prazo) - Total - Trimestral,US$ (milhões),T,1971-12-31,4º Trim. 2012,BCB-DSTAT
3683,Dívida externa líquida - anual,US$ (milhões),A,1970-12-31,2014-12-31 00:00:00,BCB-DSTAT
3670,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Bancos comerciais estrangeiros - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3684,Dívida Externa Bruta,US$ (milhões),T,1971-12-31,1º Trim. 2023,BCB-DSTAT
3686,Prazo médio da dívida externa registrada - anual,Anos,A,1971-12-31,2012-12-31 00:00:00,BCB-DSTAT
3685,Dívida Externa Líquida,US$ (milhões),T,1987-03-31,1º Trim. 2023,BCB-DSTAT
3672,Dívida externa registrada - Médio e longo prazos - Por credor - Empréstimos em moeda - Empresas não-bancárias - Trimestral,US$ (milhões),T,1999-12-31,4º Trim. 2012,BCB-DSTAT
3678,Dívida externa não registrada (curto prazo) - Total - anual,US$ (milhões),A,1956-12-31,2012-12-31 00:00:00,BCB-DSTAT
3675,Dívida externa registrada - Médio e longo prazos - Por credor - Outros empréstimos - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3676,Dívida externa não registrada (curto prazo) - Pública - anual,US$ (milhões),A,1989-12-31,2012-12-31 00:00:00,BCB-DSTAT
3674,Dívida externa registrada - Médio e longo prazos - Por credor - Bônus - Trimestral,US$ (milhões),T,1971-03-31,4º Trim. 2012,BCB-DSTAT
3679,Dívida externa não registrada (curto prazo) - Pública - Trimestral,US$ (milhões),T,1989-12-31,4º Trim. 2012,BCB-DSTAT
3677,Dívida externa não registrada (curto prazo) - Privada - anual,US$ (milhões),A,1989-12-31,2012-12-31 00:00:00,BCB-DSTAT
3680,Dívida externa não registrada (curto prazo) - Privada - Trimestral,US$ (milhões),T,1989-12-31,4º Trim. 2012,BCB-DSTAT
3682,Dívida bruta (Registrada e não registrada/Pública e privada) - anual,US$ (milhões),A,1971-12-31,2014-12-31 00:00:00,BCB-DSTAT
3689,Prazo médio da dívida externa bruta,Anos,T,2005-12-15,1º Trim. 2018,BCB-DSTAT
3703,Taxa de câmbio - Flutuante - Dólar americano (venda) - Média de período - anual,u.m.c./US$,A,1993-12-31,1998-12-31 00:00:00,BCB-DSTAT
3692,Taxa de câmbio - Livre - Dólar americano (venda) - Fim de período - anual,u.m.c./US$,A,1942-12-31,2022-12-31 00:00:00,Sisbacen PTAX800
3702,Taxa de câmbio - Flutuante - Dólar americano (compra) - Média de período - anual,u.m.c./US$,A,1993-12-31,1998-12-31 00:00:00,BCB-DSTAT
3700,Taxa de câmbio - Flutuante - Dólar americano (compra) - Fim de período - anual,u.m.c./US$,A,1993-12-31,1998-12-31 00:00:00,Sisbacen PTAX800
